,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
209,2649642170,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-158m2-venda-RS1600000-id-2649642170/,"Apartamento com 3 Quartos à Venda, 158m²","Rua Cincinato Braga, 414 - Bela Vista, São Paulo - SP",158,3 Quartos,3 Banheiros,1 Vaga,,R$ 1.600.000,R$ 2.000,Bela Vista,2023-09-17 16:59
210,2648105222,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-25m2-venda-RS280000-id-2648105222/,"Apartamento com Quarto à Venda, 25m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,Armário embutido,R$ 280.000,R$ 250,Bela Vista,2023-09-17 16:59
211,2633430880,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-venda-RS470000-id-2633430880/,"Apartamento com Quarto à Venda, 35m²","Rua Paim, 159 - Bela Vista, São Paulo - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 470.000,R$ 350,Bela Vista,2023-09-17 16:59
212,2652316061,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-141m2-venda-RS889990-id-2652316061/,"Apartamento com 2 Quartos à Venda, 141m²","Rua Santo Amaro, 232 - Bela Vista, São Paulo - SP",141,2 Quartos,2 Banheiros,1 Vaga,Área de serviço,R$ 889.990,R$ 980,Bela Vista,2023-09-17 16:59
213,2552991981,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-30m2-venda-RS230000-id-2552991981/,"Apartamento com Quarto à Venda, 30m²","Bela Vista, São Paulo - SP",30,1 Quarto,1 Banheiro,-- Vaga,,R$ 230.000,R$ 366,Bela Vista,2023-09-17 16:59
214,2652266101,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-86m2-venda-RS520000-id-2652266101/,"Apartamento com 2 Quartos à Venda, 86m²","Praça General Craveiro Lopes - Bela Vista, São Paulo - SP",86,2 Quartos,1 Banheiro,-- Vaga,"Perto de transporte público
Salão de festas",R$ 520.000,R$ 750,Bela Vista,2023-09-17 16:59
215,2505541799,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-64m2-venda-RS705000-id-2505541799/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Aguiar de Barros, 36 - Bela Vista, São Paulo - SP",64,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...","R$ 705.000
Preço abaixo do mercado",R$ 668,Bela Vista,2023-09-17 16:59
216,2614395127,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-36m2-venda-RS232000-id-2614395127/,"Apartamento com Quarto à Venda, 36m²","Rua Major Diogo, 39 - Bela Vista, São Paulo - SP",36,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Garagem
Ar-condicionado
...",R$ 232.000,R$ 800,Bela Vista,2023-09-17 16:59
217,2645622498,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-25m2-venda-RS259000-id-2645622498/,"Apartamento com Quarto à Venda, 25m²","Avenida Cásper Líbero, 501 - Bela Vista, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Mobiliado
Elevador
Academia
Espaço gourmet
...",R$ 259.000,R$ 380,Bela Vista,2023-09-17 16:59
218,2616268295,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-33m2-venda-RS590000-id-2616268295/,"Apartamento com Quarto à Venda, 33m²","Rua Dona Antônia de Queirós, 239 - Bela Vista, São Paulo - SP",33,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 590.000,R$ 750,Bela Vista,2023-09-17 16:59
219,2637516561,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-venda-RS850000-id-2637516561/,"Apartamento com Quarto à Venda, 52m²","Rua Itapeva, 636 - Bela Vista, São Paulo - SP",52,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Academia
Garagem
...",R$ 850.000,R$ 1.700,Bela Vista,2023-09-17 16:59
220,2638416073,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-137m2-venda-RS775000-id-2638416073/,"Apartamento com 3 Quartos à Venda, 137m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP",137,3 Quartos,1 Banheiro,-- Vaga,"Elevador
Jardim
Salão de festas
Armário embutido
Closet
...",R$ 775.000,R$ 1.150,Bela Vista,2023-09-17 16:59
221,2650813104,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-venda-RS620000-id-2650813104/,"Apartamento com Quarto à Venda, 35m²","Rua Paim, 159 - Bela Vista, São Paulo - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Aceita animais
...",R$ 620.000,R$ 448,Bela Vista,2023-09-17 16:59
222,92708239,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-79m2-venda-RS555000-id-92708239/,"Apartamento com Quarto à Venda, 79m²","Bela Vista, São Paulo - SP",79,1 Quarto,1 Banheiro,-- Vaga,Elevador,R$ 555.000,R$ 525,Bela Vista,2023-09-17 16:59
223,2620000979,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-42m2-venda-RS380000-id-2620000979/,"Apartamento com Quarto à Venda, 42m²","Rua Monsenhor Passaláqua, 66 - Bela Vista, São Paulo - SP",42,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Aceita animais
Garagem
Jardim
Salão de festas
...",R$ 380.000,R$ 700,Bela Vista,2023-09-17 16:59
224,2630681324,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-41m2-venda-RS650000-id-2630681324/,"Apartamento com Quarto à Venda, 41m²","Rua Doutor Penaforte Mendes, 160 - Bela Vista, São Paulo - SP",41,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 650.000,,Bela Vista,2023-09-17 16:59
225,2649329370,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-66m2-venda-RS500000-id-2649329370/,"Apartamento com Quarto à Venda, 66m²","Praça General Craveiro Lopes - Bela Vista, São Paulo - SP",66,1 Quarto,1 Banheiro,-- Vaga,,R$ 500.000,,Bela Vista,2023-09-17 16:59
226,2652758463,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-82m2-venda-RS550000-id-2652758463/,"Apartamento com 2 Quartos à Venda, 82m²","Rua São Domingos, 182 - Bela Vista, São Paulo - SP",82,2 Quartos,1 Banheiro,-- Vaga,,R$ 550.000,R$ 260,Bela Vista,2023-09-17 16:59
227,2581859186,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-40m2-venda-RS290000-id-2581859186/,"Apartamento com Quarto à Venda, 40m²","Praça General Craveiro Lopes, 0 - Bela Vista, São Paulo - SP",40,1 Quarto,1 Banheiro,-- Vaga,,R$ 290.000,R$ 350,Bela Vista,2023-09-17 16:59
228,2427782620,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-190m2-venda-RS1390000-id-2427782620/,"Apartamento com 4 Quartos à Venda, 190m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP",190,4 Quartos,4 Banheiros,-- Vaga,"Playground
Móvel planejado
Salão de festas
Escritório
Armário embutido
...",R$ 1.390.000,R$ 1.621,Bela Vista,2023-09-17 16:59
229,2573846753,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-128m2-venda-RS980000-id-2573846753/,"Apartamento com 3 Quartos à Venda, 128m²","Rua Treze de Maio - Bela Vista, São Paulo - SP",128,3 Quartos,2 Banheiros,1 Vaga,"Jardim
Elevador
Acesso para deficientes
Portaria 24h
Aceita animais",R$ 980.000,R$ 1.145,Bela Vista,2023-09-17 16:59
230,2620897760,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-82m2-venda-RS380000-id-2620897760/,"Apartamento com 2 Quartos à Venda, 82m²","Rua Condessa de São Joaquim, 239 - Bela Vista, São Paulo - SP",82,2 Quartos,2 Banheiros,-- Vaga,"Academia
Aceita animais
Playground
Salão de festas
Portaria 24h
...",R$ 380.000,R$ 650,Bela Vista,2023-09-17 16:59
231,2653032417,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-140m2-venda-RS887972-id-2653032417/,"Apartamento com 2 Quartos à Venda, 140m²","Rua Treze de Maio, 1911 - Bela Vista, São Paulo - SP",140,2 Quartos,1 Banheiro,-- Vaga,Mais de um andar,R$ 887.972,R$ 900,Bela Vista,2023-09-17 16:59
232,2543420795,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-100m2-venda-RS1166000-id-2543420795/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP",100,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Varanda
Espaço gourmet
Jardim
...",R$ 1.166.000,R$ 850,Bela Vista,2023-09-17 16:59
233,2637275214,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-70m2-venda-RS769500-id-2637275214/,"Apartamento com 2 Quartos à Venda, 70m²","Alameda Ribeirão Preto - Bela Vista, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Salão de festas
Área de serviço
Jardim",R$ 769.500,R$ 1.100,Bela Vista,2023-09-17 16:59
234,2452858403,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-167m2-venda-RS1600000-id-2452858403/,"Apartamento com 3 Quartos à Venda, 167m²","Rua Treze de Maio - Bela Vista, São Paulo - SP",167,3 Quartos,4 Banheiros,1 Vaga,Elevador,R$ 1.600.000,R$ 1.667,Bela Vista,2023-09-17 16:59
235,2652395353,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-venda-RS485000-id-2652395353/,"Apartamento com Quarto à Venda, 35m²","Rua Santo Antônio - Bela Vista, São Paulo - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Varanda
Academia
...",R$ 485.000,R$ 580,Bela Vista,2023-09-17 16:59
236,2626062172,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-107m2-venda-RS1000000-id-2626062172/,"Apartamento com 3 Quartos à Venda, 107m²","Rua Santa Branca, 68 - Bela Vista, São Paulo - SP",107,3 Quartos,2 Banheiros,1 Vaga,"Cozinha
Área de serviço
Aceita animais",R$ 1.000.000,R$ 1.400,Bela Vista,2023-09-17 16:59
237,2615848309,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-37m2-venda-RS405000-id-2615848309/,"Apartamento com Quarto à Venda, 37m²","Rua Manoel Dutra, 312 - Bela Vista, São Paulo - SP",37,1 Quarto,1 Banheiro,1 Vaga,,R$ 405.000,R$ 490,Bela Vista,2023-09-17 16:59
238,2594311316,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-134m2-venda-RS1270000-id-2594311316/,"Apartamento com 3 Quartos à Venda, 134m²","Rua Carlos Sampaio, 138 - Bela Vista, São Paulo - SP",134,3 Quartos,4 Banheiros,1 Vaga,,"R$ 1.270.000
Preço abaixo do mercado",R$ 1.830,Bela Vista,2023-09-17 16:59
239,2633553338,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-34m2-venda-RS450000-id-2633553338/,"Apartamento com Quarto à Venda, 34m²","Rua Itararé, 96 - Bela Vista, São Paulo - SP",34,1 Quarto,1 Banheiro,1 Vaga,"Varanda
Interfone
Cozinha
Salão de festas",R$ 450.000,R$ 661,Bela Vista,2023-09-17 16:59
240,2638180792,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-150m2-venda-RS2332000-id-2638180792/,"Apartamento com 2 Quartos à Venda, 150m²","Rua Paim - Bela Vista, São Paulo - SP",150,2 Quartos,3 Banheiros,1 Vaga,"Salão de jogos
Espaço gourmet
Academia
Salão de festas
Playground",R$ 2.332.000,R$ 800,Bela Vista,2023-09-17 16:59
241,2545997298,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-27m2-venda-RS395000-id-2545997298/,"Apartamento com Quarto à Venda, 27m²","Rua Santo Amaro - Bela Vista, São Paulo - SP",27,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Mobiliado
Academia
Espaço gourmet
Varanda gourmet
...",R$ 395.000,R$ 300,Bela Vista,2023-09-17 16:59
242,2575775712,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS760000-id-2575775712/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Major Quedinho, 224 - Bela Vista, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Espaço gourmet
...",R$ 760.000,R$ 850,Bela Vista,2023-09-17 16:59
243,2650529792,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-200m2-venda-RS1449970-id-2650529792/,"Apartamento com 3 Quartos à Venda, 200m²","Rua São Carlos do Pinhal, 290 - Bela Vista, São Paulo - SP",200,3 Quartos,2 Banheiros,1 Vaga,"Salão de festas
Área de serviço",R$ 1.449.970,R$ 1.811,Bela Vista,2023-09-17 16:59
244,2507936811,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-67m2-venda-RS560000-id-2507936811/,"Apartamento com 2 Quartos à Venda, 67m²","Bela Vista, São Paulo - SP",67,2 Quartos,3 Banheiros,-- Vaga,,R$ 560.000,R$ 600,Bela Vista,2023-09-17 16:59
245,2516033666,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-41m2-venda-RS620000-id-2516033666/,"Apartamento com Quarto à Venda, 41m²","Rua Artur Prado, 433 - Bela Vista, São Paulo - SP",41,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Piscina
Quadra poliesportiva",R$ 620.000,R$ 661,Bela Vista,2023-09-17 16:59
246,2584482083,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-56m2-venda-RS1187000-id-2584482083/,"Apartamento com Quarto à Venda, 56m²","Bela Vista, São Paulo - SP",56,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.187.000,,Bela Vista,2023-09-17 16:59
247,2626671268,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-154m2-venda-RS1300000-id-2626671268/,Apartamento com 3 Quartos à Venda/Aluguel 154m²,"Alameda Ribeirão Preto - Bela Vista, São Paulo - SP",154,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Elevador
Academia
Jardim
Área de serviço
...",R$ 1.300.000,R$ 1.410,Bela Vista,2023-09-17 16:59
248,2597107818,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS720000-id-2597107818/,"Apartamento com 2 Quartos à Venda, 110m²","Avenida Brigadeiro Luís Antônio, 993 - Bela Vista, São Paulo - SP",110,2 Quartos,2 Banheiros,1 Vaga,Cozinha,"R$ 720.000
Preço abaixo do mercado",R$ 890,Bela Vista,2023-09-17 16:59
249,2648819871,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-37m2-venda-RS628000-id-2648819871/,"Apartamento com 2 Quartos à Venda, 37m²","Rua Genebra, 197 - Bela Vista, São Paulo - SP",37,2 Quartos,1 Banheiro,1 Vaga,,R$ 628.000,R$ 360,Bela Vista,2023-09-17 16:59
250,2651487954,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-300m2-venda-RS3199990-id-2651487954/,"Apartamento com 3 Quartos à Venda, 300m²","Alameda Joaquim Eugênio de Lima, 297 - Bela Vista, São Paulo - SP",300,3 Quartos,3 Banheiros,3 Vagas,"Closet
Salão de jogos
Ar-condicionado
Salão de festas",R$ 3.199.990,R$ 4.700,Bela Vista,2023-09-17 16:59
251,2651895592,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS1069990-id-2651895592/,"Apartamento com 3 Quartos à Venda, 110m²","Avenida Paulista, 345 - Bela Vista, São Paulo - SP",110,3 Quartos,2 Banheiros,1 Vaga,Área de serviço,R$ 1.069.990,R$ 1.500,Bela Vista,2023-09-17 16:59
252,2569108900,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-72m2-venda-RS530000-id-2569108900/,"Apartamento com 2 Quartos à Venda, 72m²","Rua Condessa de São Joaquim, 219 - Bela Vista, São Paulo - SP",72,2 Quartos,1 Banheiro,-- Vaga,"Cozinha
Lavanderia
Área de serviço
Aceita animais",R$ 530.000,R$ 793,Bela Vista,2023-09-17 17:00
253,2635906461,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-51m2-venda-RS700000-id-2635906461/,"Apartamento com 2 Quartos à Venda, 51m²","Rua Santo Antônio - Bela Vista, São Paulo - SP",51,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Aceita animais
...",R$ 700.000,R$ 717,Bela Vista,2023-09-17 17:00
254,2617473427,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-37m2-venda-RS425000-id-2617473427/,"Apartamento com Quarto à Venda, 37m²","Rua dos Franceses, 323 - Bela Vista, São Paulo - SP",37,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 425.000,R$ 1.635,Bela Vista,2023-09-17 17:00
255,2655396090,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-44m2-venda-RS600000-id-2655396090/,"Apartamento com Quarto à Venda, 44m²","Rua Bela Cintra, 521 - Bela Vista, São Paulo - SP",44,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 600.000,R$ 461,Bela Vista,2023-09-17 17:00
256,2646465509,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-38m2-venda-RS375000-id-2646465509/,"Apartamento com Quarto à Venda, 38m²","Rua Santo Antônio, 550 - Bela Vista, São Paulo - SP",38,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Varanda
Aceita animais
Área de serviço
Cozinha
...",R$ 375.000,R$ 636,Bela Vista,2023-09-17 17:00
257,2582094088,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-50m2-venda-RS450000-id-2582094088/,"Apartamento com Quarto à Venda, 50m²","Alameda Ribeirão Preto - Bela Vista, São Paulo - SP",50,1 Quarto,1 Banheiro,-- Vaga,,R$ 450.000,R$ 540,Bela Vista,2023-09-17 17:00
258,2567737892,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-183m2-venda-RS1999500-id-2567737892/,"Apartamento com 3 Quartos à Venda, 183m²","Rua São Carlos do Pinhal, 441 - Bela Vista, São Paulo - SP",183,3 Quartos,2 Banheiros,3 Vagas,,R$ 1.999.500,R$ 820,Bela Vista,2023-09-17 17:00
259,2636301863,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-32m2-venda-RS467686-id-2636301863/,"Apartamento com Quarto à Venda, 32m²","Rua Pio XII, 414 - Bela Vista, São Paulo - SP",32,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 467.686,R$ 390,Bela Vista,2023-09-17 17:00
260,2640289783,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-54m2-venda-RS420000-id-2640289783/,Apartamento com Quarto para Venda/Aluguel 54m²,"Rua Augusta, 869 - Bela Vista, São Paulo - SP",54,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Aceita animais
Área de serviço
Cozinha
Interfone
...","R$ 420.000
Preço abaixo do mercado",R$ 859,Bela Vista,2023-09-17 17:00
261,2637007308,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-26m2-venda-RS269900-id-2637007308/,"Apartamento com Quarto à Venda, 26m²","Bela Vista, São Paulo - SP",26,1 Quarto,1 Banheiro,-- Vaga,,R$ 269.900,R$ 260,Bela Vista,2023-09-17 17:00
262,2637225356,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-80m2-venda-RS970000-id-2637225356/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Santo Antônio, 722 - Bela Vista, São Paulo - SP",80,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Condomínio fechado
Varanda
Academia
...",R$ 970.000,R$ 1.200,Bela Vista,2023-09-17 17:00
263,2641958727,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-126m2-venda-RS1245000-id-2641958727/,"Apartamento com 3 Quartos à Venda, 126m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP",126,3 Quartos,1 Banheiro,1 Vaga,,R$ 1.245.000,R$ 1.665,Bela Vista,2023-09-17 17:00
264,2644718117,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-44m2-venda-RS750000-id-2644718117/,"Apartamento com Quarto à Venda, 44m²","Rua Carlos Sampaio - Bela Vista, São Paulo - SP",44,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Varanda
Academia
Aceita animais
...",R$ 750.000,R$ 1.208,Bela Vista,2023-09-17 17:00
265,2556577651,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-60m2-venda-RS790000-id-2556577651/,"Apartamento com Quarto à Venda, 60m²","Rua Cincinato Braga - Bela Vista, São Paulo - SP",60,1 Quarto,1 Banheiro,1 Vaga,"Varanda
Academia
Ar-condicionado
Jardim
Salão de festas
...",R$ 790.000,R$ 1.300,Bela Vista,2023-09-17 17:00
266,2548420440,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-207m2-venda-RS2500000-id-2548420440/,"Apartamento com 4 Quartos à Venda, 207m²","Avenida Paulista - Bela Vista, São Paulo - SP",207,4 Quartos,4 Banheiros,1 Vaga,,R$ 2.500.000,R$ 2.100,Bela Vista,2023-09-17 17:00
