,Unnamed: 0,id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Churrasqueira,Escritório,Perto de hospitais,Área de lazer,Quadra poliesportiva,Quintal,Espaço gourmet,Sala de massagem,TV a cabo,Próximo a shopping,Sistema de alarme,Perto de shopping,Janela grande,Quadra de tênis,Varanda,Depósito,Salão de festas,Acesso para deficientes,Jardim,Condomínio fechado,Área de serviço,Zelador,Armário embutido,Box blindex,Academia,Varanda gourmet,Aquecimento,Perto de vias de acesso,Guarita blindada,Mais de um andar,Copa,Salão de jogos,Vista exterior,Vista para o mar,Elevador,Segurança 24h,Cozinha gourmet,Piscina infantil,Perto de escolas,Porcelanato,Espaço verde / Parque,Ar-condicionado,Cozinha americana,Circuito de segurança,Piscina,Recepção,Serviços públicos essenciais,Portaria 24h,Sala de jantar,Guarita,Sauna,Gerador elétrico,Móvel planejado,Coworking,Energia solar,...,Armário embutido no quarto,Piso frio,Cinema,Mobiliado,Bicicletário,Interfone,Conexão à internet,Aceita animais,Vigia,Playground,Sala de almoço,Piscina para adulto,Cozinha,Lavanderia,Pé direito alto,Closet,Armário na cozinha,Varanda fechada com vidro,Quadra de squash,Dependência de empregados,Arvorismo,Perto de transporte público,Portão eletrônico
884,889,2567402025,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-98m2-venda-RS1050000-id-2567402025/,"Apartamento com 2 Quartos à Venda, 98m²","Rua Artur Prado - Bela Vista, São Paulo - SP","Elevador, Interfone, Segurança 24h",bela_vista,2023-07-15 15:53:00,2,2,0,1116.0,1050000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,890,2641960930,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS1100000-id-2641960930/,"Apartamento com 2 Quartos à Venda, 110m²","Rua Martiniano de Carvalho - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,2,1,0,1296.0,1100000,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,891,2633073814,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-180m2-venda-RS1400000-id-2633073814/,"Apartamento com 3 Quartos à Venda, 180m²","Rua Artur Prado - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,3,2,0,1950.0,1400000,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,892,2567739286,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-23m2-venda-RS400921-id-2567739286/,"Apartamento com Quarto à Venda, 23m²","Rua Doutor Penaforte Mendes, 160 - Bela Vista, São Paulo - SP","Interfone, TV a cabo",bela_vista,2023-07-15 15:53:00,1,1,0,,400921,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,893,2566651439,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-73m2-venda-RS1250000-id-2566651439/,"Apartamento com 2 Quartos à Venda, 73m²","Rua Antônio Carlos, 106 - Bela Vista, São Paulo - SP","Academia, Ar-condicionado, Jardim, Área de serviço, Salão de festas, ...",bela_vista,2023-07-15 15:53:00,2,1,0,739.0,1250000,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,894,2572878476,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-40m2-venda-RS450000-id-2572878476/,"Apartamento com Quarto à Venda, 40m²","Rua Herculano de Freitas - Bela Vista, São Paulo - SP","Elevador, Academia, Garagem, Salão de festas, Cozinha, ...",bela_vista,2023-07-15 15:53:00,1,1,1,600.0,450000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
890,895,2626920596,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-39m2-venda-RS580000-id-2626920596/,"Apartamento com Quarto à Venda, 39m²","Rua Paim, 352 - Bela Vista, São Paulo - SP","Varanda, Espaço gourmet, Salão de festas, Cozinha, Lavanderia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,650.0,580000,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
891,896,2640922157,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-139m2-venda-RS1165990-id-2640922157/,"Apartamento com 3 Quartos à Venda, 139m²","Alameda Ribeirão Preto, 86 - Bela Vista, São Paulo - SP","Playground, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,1201.0,1165990,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
892,897,2586618054,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-161m2-venda-RS1380000-id-2586618054/,"Apartamento com 3 Quartos à Venda, 161m²","Rua dos Franceses - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,3,3,0,2995.0,1380000,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,898,89203595,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-102m2-venda-RS820000-id-89203595/,"Apartamento com 2 Quartos à Venda, 102m²","Rua Avanhandava - Bela Vista, São Paulo - SP","Varanda, Área de serviço",bela_vista,2023-07-15 15:53:00,2,1,0,600.0,820000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,899,2638073861,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-186m2-venda-RS2000000-id-2638073861/,"Apartamento com 3 Quartos à Venda, 186m²","Rua Santa Branca, 67 - Bela Vista, São Paulo - SP","Elevador, Condomínio fechado, Aceita animais, Jardim, Playground, ...",bela_vista,2023-07-15 15:53:00,3,3,0,1600.0,2000000,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,900,2567739286,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-23m2-venda-RS400921-id-2567739286/,"Apartamento com Quarto à Venda, 23m²","Rua Doutor Penaforte Mendes, 160 - Bela Vista, São Paulo - SP","Interfone, TV a cabo",bela_vista,2023-07-15 15:53:00,1,1,0,,400921,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,901,2566651439,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-73m2-venda-RS1250000-id-2566651439/,"Apartamento com 2 Quartos à Venda, 73m²","Rua Antônio Carlos, 106 - Bela Vista, São Paulo - SP","Academia, Ar-condicionado, Jardim, Área de serviço, Salão de festas, ...",bela_vista,2023-07-15 15:53:00,2,1,0,739.0,1250000,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,902,2572878476,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-40m2-venda-RS450000-id-2572878476/,"Apartamento com Quarto à Venda, 40m²","Rua Herculano de Freitas - Bela Vista, São Paulo - SP","Elevador, Academia, Garagem, Salão de festas, Cozinha, ...",bela_vista,2023-07-15 15:53:00,1,1,1,600.0,450000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,903,2626920596,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-39m2-venda-RS580000-id-2626920596/,"Apartamento com Quarto à Venda, 39m²","Rua Paim, 352 - Bela Vista, São Paulo - SP","Varanda, Espaço gourmet, Salão de festas, Cozinha, Lavanderia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,650.0,580000,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
899,904,2640922157,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-139m2-venda-RS1165990-id-2640922157/,"Apartamento com 3 Quartos à Venda, 139m²","Alameda Ribeirão Preto, 86 - Bela Vista, São Paulo - SP","Playground, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,1201.0,1165990,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900,905,89203595,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-102m2-venda-RS820000-id-89203595/,"Apartamento com 2 Quartos à Venda, 102m²","Rua Avanhandava - Bela Vista, São Paulo - SP","Varanda, Área de serviço",bela_vista,2023-07-15 15:53:00,2,1,0,600.0,820000,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,906,2638073861,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-186m2-venda-RS2000000-id-2638073861/,"Apartamento com 3 Quartos à Venda, 186m²","Rua Santa Branca, 67 - Bela Vista, São Paulo - SP","Elevador, Condomínio fechado, Aceita animais, Jardim, Playground, ...",bela_vista,2023-07-15 15:53:00,3,3,0,1600.0,2000000,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,907,2638658630,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-200m2-venda-RS1750000-id-2638658630/,"Apartamento com 3 Quartos à Venda, 200m²","Rua dos Ingleses, 446 - Bela Vista, São Paulo - SP",Condomínio fechado,bela_vista,2023-07-15 15:53:00,3,2,0,1600.0,1750000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,908,2640911896,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-22m2-venda-RS389000-id-2640911896/,"Apartamento com Quarto à Venda, 22m²","Rua Augusta, 475 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,380.0,389000,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,909,2641064708,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-130m2-venda-RS1350000-id-2641064708/,"Apartamento com 3 Quartos à Venda, 130m²","Alameda Ribeirão Preto, 487 - Bela Vista, São Paulo - SP",Área de serviço,bela_vista,2023-07-15 15:53:00,3,3,0,1121.0,1350000,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,910,2568152554,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-48m2-venda-RS340000-id-2568152554/,"Apartamento com 2 Quartos à Venda, 48m²","Rua Avanhandava, 358 - Bela Vista, São Paulo - SP","Churrasqueira, Elevador, Interfone",bela_vista,2023-07-15 15:53:00,2,1,0,694.0,340000,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,911,2597546205,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-40m2-venda-RS579000-id-2597546205/,"Apartamento com Quarto à Venda, 40m²","Rua Doutor Penaforte Mendes, 160 - Bela Vista, São Paulo - SP","Piscina, Condomínio fechado, Academia, Aceita animais, Espaço gourmet, ...",bela_vista,2023-07-15 15:53:00,1,1,0,450.0,579000,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,912,2553611101,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-41m2-venda-RS550000-id-2553611101/,"Apartamento com Quarto à Venda, 41m²","Rua Doutor Seng, 315 - Bela Vista, São Paulo - SP",Garagem,bela_vista,2023-07-15 15:53:00,1,1,1,934.0,550000,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,913,2642263069,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-121m2-venda-RS1284980-id-2642263069/,"Apartamento com 3 Quartos à Venda, 121m²","Rua Peixoto Gomide, 493 - Bela Vista, São Paulo - SP","Playground, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,3,0,1262.0,1284980,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,914,2639304061,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-66m2-venda-RS1059980-id-2639304061/,"Apartamento com 3 Quartos à Venda, 66m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP","Playground, Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,850.0,1059980,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
910,915,2640695787,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-45m2-venda-RS480000-id-2640695787/,"Apartamento com Quarto à Venda, 45m²","Rua Carlos Sampaio, 157 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,1600.0,480000,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,916,2625378680,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-46m2-venda-RS339998-id-2625378680/,"Apartamento com Quarto à Venda, 46m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,450.0,339998,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,917,2605128713,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-24m2-venda-RS395000-id-2605128713/,"Apartamento com Quarto à Venda, 24m²","Rua Vergueiro, 1009 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",bela_vista,2023-07-15 15:53:00,1,1,0,529.0,395000,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,918,2601140283,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-venda-RS1100000-id-2601140283/,"Apartamento com Quarto à Venda, 52m²","Alameda Ministro Rocha Azevedo - Bela Vista, São Paulo - SP","Cozinha, Sala de jantar, Área de serviço",bela_vista,2023-07-15 15:53:00,1,2,0,911.0,1100000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
914,919,2636660195,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-98m2-venda-RS1050000-id-2636660195/,"Apartamento com 2 Quartos à Venda, 98m²","Rua Artur Prado - Bela Vista, São Paulo - SP","Elevador, Quintal, Área de serviço, Cozinha, Interfone, ...",bela_vista,2023-07-15 15:53:00,2,3,0,1116.0,1050000,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,920,2636977714,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-300m2-venda-RS2400000-id-2636977714/,"Apartamento com 4 Quartos à Venda, 300m²","Alameda Joaquim Eugênio de Lima - Bela Vista, São Paulo - SP","Garagem, Perto de transporte público",bela_vista,2023-07-15 15:53:00,4,6,1,5600.0,2400000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
916,921,2633151761,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-45m2-venda-RS290000-id-2633151761/,"Apartamento com Quarto à Venda, 45m²","Rua Rocha, 490 - Bela Vista, São Paulo - SP","Elevador, Aceita animais, Perto de vias de acesso, Perto de escolas, Perto de hospitais, ...",bela_vista,2023-07-15 15:53:00,1,1,0,507.0,290000,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,922,2605128528,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-70m2-venda-RS750000-id-2605128528/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Cincinato Braga, 184 - Bela Vista, São Paulo - SP","Condomínio fechado, Elevador, Copa, Jardim",bela_vista,2023-07-15 15:53:00,2,2,0,640.0,750000,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,923,2528409842,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-50m2-venda-RS335000-id-2528409842/,"Apartamento com Quarto à Venda, 50m²","Rua Rocha, 23 - Bela Vista, São Paulo - SP",Condomínio fechado,bela_vista,2023-07-15 15:53:00,1,1,0,289.0,335000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,924,2629873267,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-40m2-venda-RS445000-id-2629873267/,"Apartamento com Quarto à Venda, 40m²","Rua Treze de Maio - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:53:00,1,1,0,650.0,445000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,925,2557000808,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-49m2-venda-RS600000-id-2557000808/,"Apartamento com Quarto à Venda, 49m²","Rua Doutor Seng - Bela Vista, São Paulo - SP","Mobiliado, Aceita animais",bela_vista,2023-07-15 15:53:00,1,1,0,326.0,600000,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,926,2622015240,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-145m2-venda-RS950000-id-2622015240/,"Apartamento com 3 Quartos à Venda, 145m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP","Cozinha, Área de serviço",bela_vista,2023-07-15 15:53:00,3,2,0,1360.0,950000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
